"photo_id","wb_gain_r","wb_gain_g","wb_gain_b","exposure_gain","saturated_frac","wb_clamped","exp_clamped","n_bg_pixels","residual_a","residual_b","residual_euclid"
"6495478792_1",0.899691498082924,1.00338184067438,1.12122916519462,1.15940849253678,0.0126500000000001,FALSE,FALSE,19747,1.02333846869357,3.53737064995268,3.68241941346375
"6495478792_2",1.09592969139335,1.00474993064037,0.915532779681076,1.3221257398421,0.000800000000000023,FALSE,FALSE,19984,-0.0876023867544817,-0.0177453374357928,0.089381626555976
"6495478792_3",0.881809246415813,1.00385910634678,1.1496735094373,1.12573856081266,0.0147,FALSE,FALSE,19706,1.25100041610574,3.07470293572414,3.31945781477147
"6495478792_4",0.888590721506222,0.962882555685983,1.19606602186002,1.24734244815192,0.01185,FALSE,FALSE,19763,1.58969347920723,3.96937643170623,4.27587121115906
"6495480571_1",0.856124321683874,0.938248534267664,1.30526208227445,1.18954164430587,0.16295,FALSE,FALSE,16741,0.141608552180428,13.4920945304884,13.4928376482371
"6495480805_1",0.95819414270617,0.972143065308001,1.07791727192631,1.09930630134322,0.03125,FALSE,FALSE,19375,-7.02908698370969,10.413422074049,12.5637344415125
"6495481405_1",0.931133085253271,1.01482860283155,1.06309286762297,1.02772995434899,0.0810999999999999,FALSE,FALSE,18378,0.956732204508537,5.98069550013959,6.05673634695565
"6495481405_2",0.973785153919116,1.02728229354096,1.00036295867847,1.01098737393108,0.02845,FALSE,FALSE,19431,0.620070408073214,6.22697462175128,6.25777118876222
"6495481951_1",0.945722527984899,0.988744542654387,1.07385569458135,1.08656694821514,0.0700499999999999,FALSE,FALSE,18599,-3.91926033619311,13.6910231985202,14.2409521382973
"6495481951_2",0.918504369163834,1.00464194896617,1.09182934174531,1.07305999906088,0.0318000000000001,FALSE,FALSE,19364,-1.03675239898282,9.89484162447152,9.9490073027499
"6495482025_1",0.827017360841835,0.95199399415937,1.35060533209295,1.15773273197527,0.1856,FALSE,FALSE,16288,1.92439346125231,10.863086247524,11.0322224875523
"6495483210_1",1.01746181910921,0.95492699087763,1.03096858451914,1.09910922837796,0.06855,FALSE,FALSE,18629,1.10959099591906,3.07124553580369,3.26553844249593
"6495483210_2",1.01068698295503,0.935127983748788,1.06247158773981,1.08998898204031,0.0750999999999999,FALSE,FALSE,18498,1.65043376234231,2.34600382465932,2.86839075950184
"6495483210_3",0.989939138162457,1.00585823682396,1.00435790264764,1.05250981508683,0.0750999999999999,FALSE,FALSE,18498,0.0644174568202593,2.954633594699,2.95533573180224
"6495483210_4",1.01513197096818,0.966032503920566,1.02067421413771,1.09222414591543,0.0617,FALSE,FALSE,18766,-0.356360274235135,4.43628410797838,4.450574045194
"6495484863_1",0.98728479011294,1.00372175637758,1.00925589836802,1.11026844139969,0.00109999999999999,FALSE,FALSE,19978,-0.195633241673154,-0.216089919166884,0.291491369362966
"6495485031_1",0.906442384442403,0.982459903430576,1.13774356784231,1.07757445489931,0.06225,FALSE,FALSE,18755,0.547335600243282,4.3160387371755,4.35060531881405
"6495485031_2",0.938434449909648,0.983176570664332,1.09017470453954,1.05689816530949,0.04295,FALSE,FALSE,19141,0.111194045324503,3.3501456178092,3.35199042007011
"6495485031_3",0.949953144072988,0.96715369858211,1.09486492277446,1.04955892204084,0.05065,FALSE,FALSE,18987,-1.38955055311568,6.10999078734202,6.26600655609843
"6495485260_1",0.849238912074019,0.974762558653082,1.25536007621591,1.18297110223334,0.00619999999999998,FALSE,FALSE,19876,0.471348226957519,7.56260671118693,7.57728113634076
"6495487689_1",0.92112316759621,0.991702040256357,1.10375097824626,1.07593640709795,0.0367,FALSE,FALSE,19266,0.248483817571143,0.302930462092166,0.391804890804214
"6495487909_1",0.914575272806544,0.948766967239776,1.17288749944193,1.11367325712003,0.12065,FALSE,FALSE,17587,1.67834436144221,5.14524746672336,5.41206164870726
"6495488213_1",0.947652458619247,1.06824098867201,0.991431586430211,1.16181810451622,0.0213,FALSE,FALSE,19574,-1.14676147395248,2.48791489115182,2.73948578820126
"6495488213_2",0.978332832074746,1.03023727640913,0.992848722642816,1.13023801855506,0.021,FALSE,FALSE,19580,0.136117501066096,1.71356512093602,1.71896288435351
"6495489015_1",0.866427366454097,0.98587887463615,1.20262878949144,1.10757083702817,0.03095,FALSE,FALSE,19381,0.398919928403463,2.14389760382021,2.18069577083633
"6495489508_1",0.922914820634624,0.990281373496359,1.10294638764493,1.09111205628765,0.00455000000000005,FALSE,FALSE,19909,0.53607301000147,2.86652686802191,2.9162219663708
"6495489508_2",0.882825356319466,0.986800552505436,1.17110125483773,1.12463103638765,0.00890000000000002,FALSE,FALSE,19822,0.279667184547722,0.807839533088517,0.85487919926357
"6495489608_1",1.00888440811147,0.988820888272805,1.0025055889292,0.985293411286989,0.04435,FALSE,FALSE,19113,-0.10035018032889,-0.0705147579424636,0.122647828271539
"6495490673_1",0.882622549391313,0.969568436561387,1.19670740667711,1.1068537345082,0.0802,FALSE,FALSE,18396,-2.54269603137958,19.9710648264509,20.1322808794805
