photo_ID,class_coverage
1883525335_9.jpg,7.13
1883548875_1.jpg,10.83
1883958466_1.jpg,27.38
1883964370_1.jpg,9.48
1890074172_1.jpg,13.93
1890074172_2.jpg,5.04
1890075882_1.jpg,1.17
1890075882_2.jpg,5.28
1890083072_1.jpg,2.57
1890688453_1.jpg,15.92
1890688453_2.jpg,5.43
1890709289_1.jpg,0.96
1890716234_1.jpg,1.96
1890716234_2.jpg,2.07
1890721706_1.jpg,6.59
1891290902_1.jpg,2.53
1891352358_1.jpg,1.08
1891352358_2.jpg,2.08
1891352358_3.jpg,2.02
1898800457_1.jpg,9.89
1898814765_1.jpg,6.33
1899801559_1.jpg,9.83
1901048346_1.jpg,3.28
1913164548_1.jpg,3.96
1913185517_1.jpg,6.86
1913185517_2.jpg,11.43
1913185517_3.jpg,18.79
1913196381_1.jpg,5.55
1913196972_1.jpg,15.74
1913196972_2.jpg,5.68
1913203149_1.jpg,8.39
1913203194_1.jpg,0.91
1913203194_2.jpg,2.87
1913663871_1.jpg,0.15
1913668893_1.jpg,4.15
1913675589_1.jpg,4.78
1913675589_2.jpg,4.28
1913680585_1.jpg,9.62
1913681476_1.jpg,3.70
1913689521_1.jpg,8.92
1913697351_1.jpg,6.75
1913703583_1.jpg,0.29
1914204544_1.jpg,7.67
1914216735_1.jpg,7.20
1914342920_1.jpg,39.89
1914352128_1.jpg,11.37
1920810830_1.jpg,7.89
1931490728_1.jpg,0.08
1932352340_1.jpg,1.85
1932352340_2.jpg,0.20
1935629879_1.jpg,2.61
1944413323_1.jpg,46.13
1945435051_1.jpg,4.20
1946317358_1.jpg,19.42
1948769025_1.jpg,9.12
1948769025_2.jpg,3.55
1948769025_3.jpg,0.04
1950011466_1.jpg,0.00
1950011466_2.jpg,0.53
1950011466_3.jpg,0.49
1950011466_4.jpg,0.00
1978441281_1.jpg,6.39
1978441281_2.jpg,4.22
1978441281_3.jpg,2.23
1986599947_1.jpg,7.78
1990598717_1.jpg,4.56
2006078938_1.jpg,1.50
2012982704_1.jpg,4.67
2028461018_1.jpg,8.10
2234745441_1.jpg,24.62
2234745441_2.jpg,5.03
2234747394_1.jpg,13.28
2234747394_2.jpg,32.65
2234747394_3.jpg,7.65
2234797817_1.jpg,11.97
2235547745_1.jpg,3.25
2235555794_1.jpg,14.88
2236241447_1.jpg,28.50
2236241447_10.jpg,12.24
2236241447_2.jpg,9.29
2236241447_3.jpg,11.83
2236241447_4.jpg,31.77
2236241447_5.jpg,25.37
2236241447_6.jpg,20.07
2236241447_7.jpg,21.74
2236241447_8.jpg,14.56
2236241447_9.jpg,8.72
2236909655_1.jpg,9.68
2236914085_1.jpg,3.03
2237436702_1.jpg,4.31
2237449313_1.jpg,4.99
2237449313_2.jpg,35.73
2237449313_3.jpg,8.54
2237497623_1.jpg,2.92
2237498395_1.jpg,3.87
2237498883_1.jpg,4.83
2238866580_1.jpg,5.38
2239021528_1.jpg,22.76
2239021528_2.jpg,10.30
2239021528_3.jpg,7.85
2239021528_4.jpg,15.13
2239041879_1.jpg,5.08
2242813184_1.jpg,12.20
2242813184_2.jpg,1.93
2242971332_1.jpg,19.80
2242972707_1.jpg,4.07
2242972707_2.jpg,4.75
2242972707_3.jpg,2.42
2242972707_4.jpg,4.20
2242986787_1.jpg,24.95
2242986787_2.jpg,7.13
2243001208_1.jpg,16.01
2243013087_1.jpg,5.47
2251884462_1.jpg,5.84
2251907903_1.jpg,1.82
2251907903_2.jpg,1.67
2251943509_1.jpg,0.11
2251959060_1.jpg,2.19
2251995076_1.jpg,15.45
2252014564_1.jpg,5.90
