"gbif_id","longitude","latitude","subspecies"
2814370547,11.351404,46.266068,"francisciredi"
2818523153,8.826052,45.90164,"francisciredi"
2818648493,8.188611,44.1775,"francisciredi"
2823169329,7.328133,45.5827,"francisciredi"
2823375626,7.198888,44.875519,"francisciredi"
2823406414,10.71072,46.29918,"francisciredi"
2826340230,10.97936,46.417549,"francisciredi"
2826493620,-2.0364,46.762884,"aspis"
2832142329,0.15,42.83,"zinnikeri"
2832210629,-0.22419,42.90159,"zinnikeri"
2832419032,5.803961,46.500758,"aspis"
2832569105,5.74,48.53,"aspis"
2832899498,6.097798,46.140192,"aspis"
2833047428,6.07338,44.994166,"aspis"
2833348047,-1,42.8,"zinnikeri"
2834315209,3.590668,44.331833,"aspis"
2834570693,0.32474,44.794445,"zinnikeri"
2835188981,1.154079,46.798884,"aspis"
2835515099,5.571055,44.819564,"aspis"
2835747568,15.053307,37.699502,"hugyi"
2835883176,-0.4,42.4,"zinnikeri"
2836254276,7.945061,44.471581,"francisciredi"
2837082394,7.399932,45.593725,"francisciredi"
2837190452,-0.478118,43.062604,"zinnikeri"
2837574139,2.127223,42.647446,"zinnikeri"
2837934085,3.197694,43.760944,"zinnikeri"
2838321282,-1.55,42.75,"zinnikeri"
2839082086,5.72,48.7,"aspis"
2839240860,6.759836,45.388286,"francisciredi"
2839419500,6.86494,45.663306,"francisciredi"
2840393100,6.740137,45.458783,"francisciredi"
2840414614,5.740938,46.226925,"aspis"
2840996469,2.128133,42.64594,"zinnikeri"
2841078724,1.6873,42.697399,"zinnikeri"
2841106088,0.95,42.5,"zinnikeri"
2841118884,-0.203429,42.295454,"zinnikeri"
2841721312,7.258717,47.941319,"aspis"
2841802281,-0.479362,43.064031,"zinnikeri"
2842077689,11.31,46.35,"francisciredi"
2842673529,5.168778,44.539528,"aspis"
2842814263,4.07597,44.608716,"aspis"
2843382771,5.740973,46.227021,"aspis"
2843391056,16.812744,40.614056,"hugyi"
2843735023,-1.55,42.9,"zinnikeri"
2844442658,1.188132,46.79516,"aspis"
2844676821,-0.95,42.85,"zinnikeri"
2845282390,-1.6,42.65,"zinnikeri"
2850740779,3.644807,43.663784,"aspis"
2850776568,7.499067,46.119534,"francisciredi"
2850884644,6.346293,46.827541,"francisciredi"
2851034645,7.576883,45.547612,"francisciredi"
2851083572,7.551404,45.500643,"francisciredi"
2851259595,6.409335,47.194993,"francisciredi"
2859946795,7.145146,45.46244,"francisciredi"
2860180015,13.790082,41.808807,"hugyi"
2864794883,17.202071,40.741217,"hugyi"
2873755958,0.552495,42.619836,"zinnikeri"
2882944529,-1.617065,42.805765,"zinnikeri"
2882984643,-1.616975,42.805702,"zinnikeri"
2898422670,11.072894,46.014534,"francisciredi"
2901781139,11.616687,46.552793,"francisciredi"
2963959568,6.864413,47.431762,"francisciredi"
2988315148,8.822187,44.558653,"francisciredi"
2988476957,3.825575,43.792073,"aspis"
2988477978,3.660185,43.624034,"aspis"
2988509018,2.385208,42.849785,"zinnikeri"
2988561911,10.985353,46.332652,"francisciredi"
3014093206,11.962421,42.083797,NA
3031716583,10.807777,46.124195,"francisciredi"
3039382048,7.938034,45.127424,"francisciredi"
3044693068,11.705412,43.816212,"francisciredi"
3044840695,0.898526,42.622825,"zinnikeri"
3044850768,0.898526,42.622825,"zinnikeri"
3044943819,7.967521,45.139305,"francisciredi"
3061739562,6.733617,44.333114,"francisciredi"
3067636090,6.944978,46.00184,"francisciredi"
3070262707,9.676167,46.224387,"francisciredi"
3070347549,12.796075,41.760164,NA
3070464578,13.707534,42.402478,"hugyi"
3070718063,9.63207,45.772777,"francisciredi"
3079593444,12.095637,42.216607,NA
3079650111,4.548683,45.25335,"aspis"
3079743390,12.623347,42.198189,NA
3079813899,10.916938,45.940972,"francisciredi"
3079852629,7.975376,44.053708,"francisciredi"
3079871788,7.747064,44.161354,"francisciredi"
3079894561,-2.810157,42.912675,"zinnikeri"
3090573256,7.932757,45.136083,"francisciredi"
3090785703,6.197652,46.07809,"aspis"
3090955338,1.226073,46.192257,"aspis"
3096990170,11.065579,46.088238,"francisciredi"
3109021065,2.056819,47.892804,"aspis"
3109071727,10.983599,43.080054,NA
3109147334,10.728285,45.860574,"francisciredi"
3109246516,4.473365,45.261043,"aspis"
3112365562,7.822654,46.377098,"francisciredi"
3112601696,10.928597,46.009236,"francisciredi"
3113248945,6.184448,46.133284,"aspis"
3113387631,6.058795,46.042245,"aspis"
3113497683,12.832464,42.057417,NA
3113552102,0.14264,42.923928,"zinnikeri"
3117814601,8.362903,44.250433,"francisciredi"
3118196709,0.71476,44.935807,"aspis"
3124561693,0.191948,42.706825,"zinnikeri"
3124572539,1.376682,43.649423,"zinnikeri"
3124583575,5.336896,44.022824,"aspis"
3124656787,0.400161,43.791013,"zinnikeri"
3124749543,6.371069,45.386064,"francisciredi"
3301789061,5.457755,45.940027,"aspis"
3301955932,10.815423,45.841072,"francisciredi"
3302008048,1.134713,42.924105,"zinnikeri"
3302096158,-0.51456,42.751054,"zinnikeri"
3302538710,3.080286,45.034442,"aspis"
3307158129,7.495328,45.691025,"francisciredi"
3307248462,7.890958,45.758654,"francisciredi"
3307280304,7.944377,45.78444,"francisciredi"
3307294267,7.979535,45.614235,"francisciredi"
3307308296,7.876112,45.652106,"francisciredi"
3307392027,10.877564,45.932071,"francisciredi"
3307495407,1.062764,42.899489,"zinnikeri"
3314488473,7.185431,46.128865,"francisciredi"
3314494075,8.422989,46.425703,"francisciredi"
3320857249,11.507966,46.289569,"francisciredi"
3321201254,10.858404,46.076908,"francisciredi"
3325815016,8.086034,46.315671,"francisciredi"
3327716805,7.385975,44.174222,"francisciredi"
3327734048,8.193837,46.232954,"francisciredi"
3327760775,7.385383,44.179628,"francisciredi"
3328014006,8.748477,44.57049,"francisciredi"
3330683254,7.181657,45.092845,"francisciredi"
3333082013,6.730954,44.251533,"francisciredi"
3333185472,6.778605,45.73896,"francisciredi"
3333201444,6.779118,45.738147,"francisciredi"
3333280667,2.289374,42.362668,"zinnikeri"
3335135143,7.354253,45.083921,"francisciredi"
3337477342,5.453405,44.39532,"aspis"
3337995704,0.772145,44.830686,"aspis"
3338011844,3.81151,43.778924,"aspis"
3338080620,10.4005,46.799878,"francisciredi"
3355220287,5.615662,45.196832,"aspis"
3355327776,0.526379,45.434623,"aspis"
3355719066,5.61423,45.190849,"aspis"
3355721709,6.129195,46.037633,"aspis"
3355751427,11.275077,44.381284,"francisciredi"
3384126374,10.989593,45.830512,"francisciredi"
3384173839,6.851933,45.621513,"francisciredi"
3384194895,7.053982,44.893308,"francisciredi"
3384261685,18.006323,40.323528,"hugyi"
3384318608,7.13387,44.377362,"francisciredi"
3384348454,-2.672621,42.833361,"zinnikeri"
3384763549,7.052517,45.963475,"francisciredi"
3385173511,5.231611,44.101557,"aspis"
3391500975,10.644779,46.171761,"francisciredi"
3391518220,11.03882,46.021837,"francisciredi"
3399239577,7.221471,45.05179,"francisciredi"
3407944893,12.929233,45.625307,"francisciredi"
3415794296,2.518423,48.416673,"aspis"
3416001460,10.541689,43.231126,"francisciredi"
3416161408,6.963398,46.319972,"francisciredi"
3416166889,6.450954,46.732068,"francisciredi"
3455573918,13.045946,43.361413,"francisciredi"
3455724072,5.913796,44.746425,"aspis"
3455780725,8.152141,46.382117,"francisciredi"
3455793522,-0.792437,42.884973,"zinnikeri"
3456069236,0.774736,42.631309,"zinnikeri"
3456188482,2.629993,48.408471,"aspis"
3456380686,2.598136,42.334964,"zinnikeri"
3456440639,5.667932,44.536529,"aspis"
3456458262,8.137442,47.791722,NA
3499579893,13.013927,41.356922,NA
3499592623,13.041412,41.321144,NA
3499666973,6.257442,43.790945,"francisciredi"
3698102497,1.588275,42.366453,"zinnikeri"
3698195116,13.708895,41.319564,"hugyi"
3698244648,3.039019,43.934639,"zinnikeri"
3698401716,3.065785,44.237839,"zinnikeri"
3705393898,12.583629,41.697273,NA
3705460202,12.751492,41.856473,NA
3705461730,12.832295,41.869614,NA
3712598001,5.587538,46.03645,"aspis"
3712651364,6.913629,47.576253,"aspis"
3715767542,-1.775846,46.803327,"aspis"
3716827515,5.56,48.82,"aspis"
3717305332,1.357082,46.763976,"aspis"
3717856112,-1.793196,46.706536,"aspis"
3717976512,7.347407,45.59478,"francisciredi"
3720959648,5.351213,44.87273,"aspis"
3721431601,5.95,48.64,"aspis"
3721432161,7.380803,45.595572,"francisciredi"
3721461091,6.201709,44.822376,"francisciredi"
3721733065,5.56,48.82,"aspis"
3721985203,7.380592,45.595867,"francisciredi"
3722395426,6.704653,44.188181,"francisciredi"
3722443910,2.565718,44.763201,"zinnikeri"
3723039134,8.22,45.93,"francisciredi"
3726827878,1.15327,46.003822,"aspis"
3726963980,5.31,44.15,"aspis"
3727541714,6.585143,45.365455,"francisciredi"
3727747136,-2.2,42.9,"zinnikeri"
3728980871,6.810247,45.907298,"francisciredi"
3729246560,-0.45,42.8,"zinnikeri"
3730893470,6.338146,45.491421,"francisciredi"
3731504174,-0.57,42.82,"zinnikeri"
3732580142,2.4,45.87,"aspis"
3732720703,1.455919,42.771233,"zinnikeri"
3742994332,6.813296,47.480229,"francisciredi"
3743004417,15.356192,38.076247,"hugyi"
3743152384,5.508544,45.972936,"aspis"
3743211485,12.420448,41.714244,NA
3743245850,2.405212,41.783218,"zinnikeri"
3747066519,2.754853,47.835381,"aspis"
3747240260,10.908978,45.783522,"francisciredi"
3747332654,-0.424236,46.125344,"aspis"
3759080236,6.155094,49.098479,"aspis"
3759223432,7.43365,45.713662,"francisciredi"
3759247621,1.517761,42.738573,"zinnikeri"
3759353711,8.106523,45.898093,"francisciredi"
3759426432,6.630941,46.512124,"francisciredi"
3759623664,13.1481,41.9314,NA
3759646955,6.088612,46.077803,"aspis"
