photo_ID,class_coverage
4462491649_1.jpg,0.93
4506264687_1.jpg,1.99
4506264743_1.jpg,4.51
4506273024_1.jpg,1.67
4506297656_1.jpg,5.66
4516253120_1.jpg,6.63
4516680906_1.jpg,12.72
4516733615_1.jpg,5.80
4516845722_1.jpg,7.49
4516890123_1.jpg,4.45
4524900872_1.jpg,0.63
4524900872_2.jpg,0.05
4524929073_1.jpg,24.92
4524929073_2.jpg,3.36
4524929073_3.jpg,10.26
4524932053_1.jpg,0.00
4524932053_2.jpg,1.85
4524948939_1.jpg,7.43
4524948939_2.jpg,2.95
4524948939_3.jpg,4.22
4524948939_4.jpg,10.36
4524948939_5.jpg,29.67
4524948939_6.jpg,19.79
4524948939_7.jpg,5.44
4524997906_1.jpg,7.13
4524997906_2.jpg,7.01
4524997906_3.jpg,4.90
4524997906_4.jpg,9.66
4524997906_5.jpg,20.50
4525011910_1.jpg,0.01
4525123281_1.jpg,5.78
4525123743_1.jpg,17.36
4525178356_1.jpg,7.44
4535909415_1.jpg,5.55
4596868998_1.jpg,0.01
4597373149_1.jpg,3.69
4597373149_2.jpg,2.70
4597373149_3.jpg,4.59
4597373149_4.jpg,3.58
4597573215_1.jpg,11.30
4599770647_1.jpg,7.07
4599978624_1.jpg,0.58
4600077836_1.jpg,1.33
4600165830_1.jpg,1.33
4606708469_1.jpg,10.62
4606891389_1.jpg,3.24
4606891389_2.jpg,3.10
4606891389_3.jpg,2.69
4847186578_1.jpg,3.10
4847206523_1.jpg,15.31
4852108450_1.jpg,4.00
4852108450_2.jpg,0.03
4852176170_1.jpg,6.23
4852176170_2.jpg,2.49
4852250214_1.jpg,2.63
4852496476_1.jpg,9.31
4852554083_1.jpg,1.62
4852554083_2.jpg,8.73
4852554083_3.jpg,0.86
4852566881_1.jpg,0.90
4852683441_1.jpg,6.26
4852683443_1.jpg,12.49
4852748446_1.jpg,4.37
4852748446_2.jpg,2.54
4854949921_1.jpg,4.09
4855069078_1.jpg,5.37
4855119501_1.jpg,5.85
4855211739_1.jpg,24.87
4855211739_2.jpg,13.06
4855211739_3.jpg,28.02
4855211739_4.jpg,7.94
4855266821_1.jpg,12.84
4855513471_1.jpg,2.99
4863414147_1.jpg,0.00
4863450976_1.jpg,5.44
4863515867_1.jpg,0.85
4863515867_2.jpg,9.02
4863596184_1.jpg,5.68
4863689059_1.jpg,3.86
4867717019_1.jpg,2.07
4867717019_2.jpg,1.29
4867717019_3.jpg,0.20
4867717019_4.jpg,0.17
4867948128_1.jpg,5.22
4868043545_1.jpg,5.12
4868050877_1.jpg,0.32
4868050877_2.jpg,0.12
4872075855_1.jpg,7.77
4872075855_2.jpg,0.72
4872075855_3.jpg,7.29
4872103201_1.jpg,9.83
4872103201_2.jpg,8.16
4872103201_3.jpg,5.98
4872120646_1.jpg,30.30
4872120646_10.jpg,30.84
4872120646_11.jpg,28.01
4872120646_12.jpg,17.59
4872120646_13.jpg,19.83
4872120646_14.jpg,24.87
4872120646_15.jpg,5.91
4872120646_16.jpg,11.88
4872120646_17.jpg,2.44
4872120646_18.jpg,23.71
4872120646_19.jpg,25.84
4872120646_2.jpg,25.61
4872120646_20.jpg,21.37
4872120646_3.jpg,27.97
4872120646_4.jpg,16.02
4872120646_5.jpg,21.48
4872120646_6.jpg,16.32
4872120646_7.jpg,10.16
4872120646_8.jpg,27.71
4872120646_9.jpg,25.70
4872138516_1.jpg,2.15
4872138516_2.jpg,1.79
4872138516_3.jpg,1.07
4872138516_4.jpg,4.46
4872138516_5.jpg,1.95
4872198892_1.jpg,32.56
4872247586_1.jpg,1.68
4872247586_2.jpg,1.44
4872332141_1.jpg,10.68
4872332240_1.jpg,11.96
4872332240_10.jpg,7.40
4872332240_11.jpg,7.73
4872332240_12.jpg,13.89
4872332240_13.jpg,4.43
4872332240_14.jpg,5.84
4872332240_15.jpg,10.28
4872332240_2.jpg,14.81
4872332240_3.jpg,12.79
4872332240_4.jpg,11.02
4872332240_5.jpg,7.11
4872332240_6.jpg,12.68
4872332240_7.jpg,5.62
4872332240_8.jpg,7.27
4872332240_9.jpg,8.60
4872367371_1.jpg,3.95
4872367371_2.jpg,4.62
4872423941_1.jpg,9.31
4872423941_2.jpg,5.25
4872423941_3.jpg,5.34
4872423941_4.jpg,5.86
4872423941_5.jpg,0.00
4872423941_6.jpg,2.76
4872423941_7.jpg,2.36
4872423941_8.jpg,2.50
4872564052_1.jpg,67.68
4875021848_1.jpg,6.27
4875094755_1.jpg,10.51
4875126677_1.jpg,63.76
4875126677_2.jpg,35.44
4875126677_3.jpg,28.62
4875241004_1.jpg,20.12
4875319417_1.jpg,27.10
4875416014_1.jpg,2.94
4880856637_1.jpg,15.53
4880857075_1.jpg,2.58
4880857075_2.jpg,0.18
4881092148_1.jpg,26.99
4881223356_1.jpg,19.21
4881388731_1.jpg,29.81
4881388731_2.jpg,19.46
4881512097_1.jpg,32.99
4881512097_2.jpg,42.16
4881628500_1.jpg,14.90
4881628500_2.jpg,20.11
4881661855_1.jpg,1.26
4881833866_1.jpg,10.25
4881916945_1.jpg,11.84
4882220112_1.jpg,10.10
4882315279_1.jpg,16.55
4883662978_1.jpg,29.27
4884245229_1.jpg,6.43
4884643869_1.jpg,11.33
4885201318_1.jpg,21.33
4885302879_1.jpg,2.44
4886594565_1.jpg,9.63
4886732633_1.jpg,1.75
4886919586_1.jpg,3.19
4886919586_2.jpg,32.90
4886919586_3.jpg,8.45
4886919586_4.jpg,23.74
4886919586_5.jpg,9.96
4886951069_1.jpg,2.67
4887429596_1.jpg,2.85
4887822305_1.jpg,2.38
4887902287_1.jpg,38.99
4888141363_1.jpg,5.48
4888142623_1.jpg,10.26
4888684856_1.jpg,7.53
4888962037_1.jpg,1.66
4888962037_2.jpg,0.70
4888962037_3.jpg,2.63
4888962037_4.jpg,4.23
4889194827_1.jpg,5.62
4889194827_2.jpg,0.93
4889219099_1.jpg,9.77
4889219099_2.jpg,5.89
4889230092_1.jpg,2.48
4889230092_2.jpg,16.86
4889230092_3.jpg,15.93
4889489021_1.jpg,5.39
4889489021_2.jpg,10.63
4889930075_1.jpg,4.87
4891662976_1.jpg,0.00
4891781100_1.jpg,1.61
4891781100_2.jpg,1.82
4891953350_1.jpg,30.97
4891953350_2.jpg,18.28
4891983605_1.jpg,11.85
4892130531_1.jpg,1.68
4892130531_2.jpg,2.16
4892236775_1.jpg,1.79
4900951928_1.jpg,2.14
4900951928_2.jpg,1.02
4901088109_1.jpg,3.02
4901287728_1.jpg,16.22
4901365571_1.jpg,0.36
4901374931_1.jpg,0.38
4901507859_1.jpg,1.97
4901569538_1.jpg,8.70
4901569538_2.jpg,12.23
4901569538_3.jpg,11.30
4901569538_4.jpg,5.25
4901569538_5.jpg,1.70
4901574901_1.jpg,2.60
4901574901_2.jpg,2.79
4901598964_1.jpg,8.99
4901749055_1.jpg,4.57
4902062814_1.jpg,8.05
4904010060_1.jpg,25.38
4904216159_1.jpg,14.68
4907982596_1.jpg,25.53
4908581559_1.jpg,4.39
4908736618_1.jpg,15.67
4908775518_1.jpg,13.97
4908775518_2.jpg,9.25
4908829922_1.jpg,2.05
4908829922_2.jpg,1.67
4909342596_1.jpg,2.00
4909342596_2.jpg,2.31
4910725007_1.jpg,2.38
4910727666_1.jpg,0.93
4910798320_1.jpg,38.13
4910852089_1.jpg,5.29
4910890311_1.jpg,9.70
4910910936_1.jpg,2.45
4910939480_1.jpg,16.83
4910939480_2.jpg,17.37
4910939480_3.jpg,31.09
4911004706_1.jpg,19.76
4911073442_1.jpg,3.31
4911129716_1.jpg,1.77
4911143927_1.jpg,39.06
4919130720_1.jpg,1.62
4919212339_1.jpg,21.39
4919212339_2.jpg,21.70
4919383096_1.jpg,34.50
4919383096_2.jpg,26.86
4919383096_3.jpg,29.86
4919383096_4.jpg,1.85
4919726494_1.jpg,1.15
4921533795_1.jpg,7.14
4921533795_2.jpg,2.94
4921533795_3.jpg,2.40
4921535533_1.jpg,7.34
4921535533_2.jpg,3.99
4921535533_3.jpg,2.18
4921570398_1.jpg,0.83
4921740504_1.jpg,2.54
4921740504_2.jpg,3.42
4921742071_1.jpg,5.16
4921819518_1.jpg,4.99
4923659518_1.jpg,1.03
4923659518_2.jpg,0.54
4923717476_1.jpg,10.70
4923717476_2.jpg,9.61
4923744585_1.jpg,26.26
4923744585_2.jpg,24.64
4923822712_1.jpg,3.45
4924018948_1.jpg,10.61
4924018948_2.jpg,22.66
4924034936_1.jpg,15.93
4924047070_1.jpg,3.11
