"photo_id","wb_gain_r","wb_gain_g","wb_gain_b","exposure_gain","saturated_frac","wb_clamped","exp_clamped","n_bg_pixels","residual_a","residual_b","residual_euclid"
"2423170381_1",0.953686240437495,0.995601875590821,1.05594440211375,1.09970070630251,0.038,FALSE,FALSE,19240,-0.124283751780169,0.843199764732172,0.852309975420296
"2429533552_1",0.878716094486529,1.02595897912374,1.12704227160194,1.07988462040551,0.14405,FALSE,FALSE,17119,0.467936893435827,5.54271451908539,5.56243194801683
"2540877950_1",0.982189799161259,0.973068471146551,1.04800937919885,1.10744356474379,0.00444999999999995,FALSE,FALSE,19911,-0.0393977765081321,0.563265684029002,0.564641847190273
"2596186097_1",1.11464840211395,1.01670018422598,0.893429909377649,1.95427132008399,0.0377,FALSE,FALSE,19246,-0.166107515282288,0.0598972045226631,0.176576843733501
"2596345329_1",0.875169067114081,1.02314187848089,1.13638677473727,1.19240011730558,0.13655,FALSE,FALSE,17269,1.55320185119906,14.516796563174,14.5996513125194
"2596414004_1",0.901560371765352,1.02000157470016,1.09839258370355,1.08545535417601,0.16015,FALSE,FALSE,16797,0.992631892078155,8.45741429040905,8.51546678419838
"2626232098_1",0.788054511687421,1.02120545945421,1.33011025490333,1.28224342083693,0.0157,FALSE,FALSE,19686,1.26699556691195,0.777088909598,1.4863192591078
"2626232098_2",0.827828656086098,1.01690337430753,1.2366397226792,1.2648036174693,0.00960000000000005,FALSE,FALSE,19808,0.957331314472343,1.90703023966632,2.1338340096341
"2626232098_3",0.847870850856193,0.957747411158505,1.28789890179008,1.27470976502222,0.0135,FALSE,FALSE,19730,1.87513298201433,1.15565107100919,2.20264683918295
"2634225844_1",0.797137272856003,1.03068508683514,1.28985245937913,1.18843330596159,0.11195,FALSE,FALSE,17761,0.841277602092572,1.18920885432616,1.45669684663295
"2802651884_1",0.980058369769681,1.01005673425719,1.01049988913361,1.05166883806704,0.03415,FALSE,FALSE,19317,-3.18413888898361,11.6287240985393,12.0567808566087
"2803141586_1",0.975205242584741,0.990620298844494,1.03615527180366,1.04971824320053,0.0383,FALSE,FALSE,19234,-0.538515087179725,0.505609374849891,0.73867404114148
"2813931993_1",0.938910306055591,1.01314281383476,1.05495485714731,1.0434253336647,0.08905,FALSE,FALSE,18219,0.611736685741326,4.36942076852971,4.41203576879659
"2814207285_1",0.936484548439016,1.02581054065135,1.04456332682981,1.42742436256111,0.03695,FALSE,FALSE,19261,1.17163401451031,7.15886919427162,7.25411155170975
"2814451974_1",0.996993627303664,0.992125554398766,1.01107366589617,1.04294983210984,0.0916,FALSE,FALSE,18168,-0.0210578475461076,1.18131213549975,1.18149980720364
"2814451974_2",1.00574978122785,0.954285484569167,1.0440457136503,1.08259692589185,0.0992499999999999,FALSE,FALSE,18015,1.65325174699488,0.320371410779274,1.68400688234529
"2832244388_2",0.88706790762244,0.902408190592403,1.30796813541932,1.22280097694179,0.00839999999999996,FALSE,FALSE,19832,1.17943355995145,11.5125469279502,11.5728043399426
"2832297733_1",0.880098598863572,0.923252558167032,1.28100606808971,1.55626928767419,0.0249,FALSE,FALSE,19502,-13.2529694972469,19.8501535278527,23.867756400095
"2832297733_2",0.81794105504125,0.893194621901597,1.52012373126522,1.54847548559376,0.01305,FALSE,FALSE,19739,-18.15040623227,21.2227323478344,27.9256443919248
"2832771397_1",0.996276980595697,1.04957264305427,0.958318573453516,1.50120127908383,0,FALSE,FALSE,20000,0.184040630584748,-0.0552323939680188,0.192149866118793
